DateTime,air_pressure,humidity,rainfall,temperature,wind_direction,wind_speed,PM2.5,PM10,Month
2016-01-01,1013.095,72.5,0.4,27.95,35.0,4.5,,45.0,1
2016-01-02,1013.645,78.5,0.0,27.3,60.0,5.5,,38.0,1
2016-01-03,1013.0150000000001,86.5,0.0,27.15,35.0,3.0,,55.0,1
2016-01-04,1012.6099999999999,84.0,0.0,27.45,15.0,1.5,,50.0,1
2016-01-05,1011.865,82.0,0.0,27.95,0.0,0.0,,41.0,1
2016-01-06,1011.875,84.5,0.0,28.0,60.0,3.0,,34.0,1
2016-01-07,1012.38,80.5,0.0,27.65,80.0,3.5,,35.0,1
2016-01-08,1011.63,85.0,0.0,27.6,0.0,0.0,,38.0,1
2016-01-09,1011.52,83.0,0.0,27.7,30.0,1.5,,40.0,1
2016-01-10,1011.5250000000001,80.0,0.0,27.5,70.0,5.0,,38.0,1
2016-01-11,1011.575,87.0,0.0,27.45,50.0,3.5,20.0,40.0,1
2016-01-12,1010.54,80.5,0.0,27.3,10.0,2.0,,43.0,1
2016-01-13,1010.185,81.0,28.2,28.2,30.0,3.5,,35.0,1
2016-01-14,1009.325,87.0,0.6,27.299999999999997,0.0,0.0,,24.0,1
2016-01-15,1008.1099999999999,84.0,87.6,27.8,0.0,0.0,,25.0,1
2016-01-16,1008.45,93.5,71.0,25.799999999999997,0.0,0.0,,26.0,1
2016-01-17,1008.8399999999999,87.0,4.2,27.15,85.0,3.0,13.0,29.0,1
2016-01-18,1008.4200000000001,88.5,0.0,28.15,0.0,0.0,12.0,30.0,1
2016-01-19,1008.835,81.5,0.0,28.0,25.0,1.5,9.0,26.0,1
2016-01-20,1011.175,82.5,0.0,27.25,10.0,1.5,8.0,27.0,1
2016-01-21,1010.645,81.0,1.4,28.05,75.0,3.0,7.0,30.0,1
2016-01-22,1011.255,88.0,0.0,27.3,0.0,0.0,11.0,26.0,1
2016-01-23,1011.9449999999999,76.5,0.0,28.15,15.0,3.5,14.0,35.0,1
2016-01-24,1012.69,75.0,0.4,28.6,115.0,6.0,18.0,38.0,1
2016-01-25,1012.2249999999999,78.5,27.8,27.799999999999997,80.0,5.0,,33.0,1
2016-01-26,1011.855,88.0,17.6,25.95,40.0,4.0,,33.0,1
2016-01-27,1011.0350000000001,87.0,22.2,26.9,75.0,4.5,25.0,24.0,1
2016-01-28,1010.6600000000001,88.0,33.5,27.5,85.0,4.5,,34.0,1
2016-01-29,1010.98,88.0,12.8,27.5,20.0,1.5,,30.0,1
2016-01-30,1010.105,85.5,0.0,27.9,40.0,3.0,,34.0,1
2016-01-31,1010.345,86.0,0.0,27.5,20.0,1.5,19.0,40.0,1
2016-02-01,1010.285,79.5,,27.65,20.0,2.5,19.0,37.0,2
2016-02-02,1010.2950000000001,78.5,,27.950000000000003,0.0,0.0,22.0,39.0,2
2016-02-03,1009.79,74.0,,28.15,80.0,5.5,14.0,35.0,2
2016-02-04,1009.71,77.5,,27.85,30.0,4.0,13.0,37.0,2
2016-02-05,1008.6700000000001,83.0,,27.6,45.0,4.5,16.0,31.0,2
2016-02-06,1008.63,82.5,,27.799999999999997,100.0,5.0,17.0,40.0,2
2016-02-07,1010.01,78.0,,27.35,95.0,8.0,32.0,64.0,2
2016-02-08,1011.15,69.5,,26.7,60.0,4.5,44.0,78.0,2
2016-02-09,1011.32,77.0,,26.1,30.0,2.0,34.0,56.0,2
2016-02-10,1010.69,80.5,,27.200000000000003,45.0,3.5,35.0,50.0,2
2016-02-11,1009.495,84.5,,27.299999999999997,85.0,3.5,28.0,37.0,2
2016-02-12,1009.48,82.5,,27.700000000000003,60.0,4.0,12.0,33.0,2
2016-02-13,1009.97,86.5,,27.7,40.0,4.0,19.0,29.0,2
2016-02-14,1009.24,82.5,,27.950000000000003,45.0,6.0,,32.0,2
2016-02-15,1010.96,83.0,,27.85,55.0,4.0,,,2
2016-02-16,1012.435,74.0,,27.55,20.0,3.0,,31.0,2
2016-02-17,1012.925,77.0,,27.3,70.0,4.5,,57.0,2
2016-02-18,1011.755,81.0,,26.15,50.0,4.0,,,2
2016-02-19,1011.995,87.5,,27.0,45.0,4.5,,42.0,2
2016-02-20,1012.77,81.5,,26.9,60.0,5.5,21.0,54.0,2
2016-02-21,1012.59,72.0,,27.25,100.0,6.0,26.0,50.0,2
2016-02-22,1013.665,75.5,,27.1,75.0,4.5,,45.0,2
2016-02-23,1012.54,80.5,,27.299999999999997,5.0,1.5,22.0,52.0,2
2016-02-24,1012.39,78.5,,27.25,25.0,5.0,24.0,51.0,2
2016-02-25,1012.815,78.0,,27.45,75.0,11.5,,51.0,2
2016-02-26,1013.15,75.0,,27.55,90.0,5.0,,48.0,2
2016-02-27,1012.6099999999999,80.5,,27.7,40.0,4.0,,40.0,2
2016-02-28,1013.28,80.5,,27.75,85.0,6.0,,42.0,2
2016-02-29,1013.235,81.5,,27.35,80.0,5.5,,,2
2016-03-01,1012.505,81.0,0.0,27.299999999999997,45.0,3.0,25.0,53.0,3
2016-03-02,1012.6400000000001,79.0,0.0,27.5,50.0,3.5,26.0,50.0,3
2016-03-03,1012.23,80.0,0.0,27.200000000000003,95.0,6.0,21.0,51.0,3
2016-03-04,1010.99,78.0,0.0,27.700000000000003,50.0,3.5,,,3
2016-03-05,1010.565,81.5,0.0,27.7,10.0,3.0,,44.0,3
2016-03-06,1010.4649999999999,86.5,0.0,28.049999999999997,70.0,6.5,,42.0,3
2016-03-07,1009.655,80.0,0.0,27.9,50.0,6.5,,40.0,3
2016-03-08,1008.81,79.5,0.0,27.65,0.0,0.0,,37.0,3
2016-03-09,1008.97,80.5,0.0,27.85,35.0,3.0,28.0,44.0,3
2016-03-10,1010.095,82.5,0.0,27.549999999999997,0.0,0.0,,42.0,3
2016-03-11,1010.315,80.5,0.0,28.049999999999997,25.0,3.0,30.0,47.0,3
2016-03-12,1010.1500000000001,80.5,0.6,28.65,45.0,5.5,38.0,29.0,3
2016-03-13,1010.98,84.5,0.0,28.45,50.0,3.0,,32.0,3
2016-03-14,1010.48,82.5,0.0,28.25,0.0,0.0,23.0,36.0,3
2016-03-15,1010.12,79.5,0.0,28.15,0.0,0.0,17.0,38.0,3
2016-03-16,1009.725,81.0,0.0,28.25,0.0,0.0,18.0,39.0,3
2016-03-17,1009.665,81.0,0.0,28.6,10.0,1.5,24.0,43.0,3
2016-03-18,1009.275,83.0,0.0,28.25,0.0,0.0,23.0,48.0,3
2016-03-19,1008.63,82.0,0.0,27.65,0.0,0.0,26.0,49.0,3
2016-03-20,1009.15,81.5,0.0,27.9,0.0,0.0,21.0,42.0,3
2016-03-21,1008.05,81.5,0.0,27.2,15.0,2.0,21.0,46.0,3
2016-03-22,1007.87,81.5,0.0,28.549999999999997,10.0,1.5,23.0,45.0,3
2016-03-23,1008.38,85.5,0.0,29.65,0.0,0.0,29.0,57.0,3
2016-03-24,1009.845,81.0,0.0,28.3,0.0,0.0,33.0,60.0,3
2016-03-25,1011.325,75.5,0.0,28.6,0.0,0.0,24.0,45.0,3
2016-03-26,1012.385,78.0,0.0,29.15,60.0,6.0,15.0,40.0,3
2016-03-27,1012.12,76.0,0.0,29.1,75.0,5.5,13.0,41.0,3
2016-03-28,1011.7950000000001,83.0,0.0,28.25,65.0,4.0,18.0,49.0,3
2016-03-29,1012.37,80.0,0.0,28.5,55.0,5.0,27.0,64.0,3
2016-03-30,1011.7149999999999,76.0,0.0,28.45,65.0,5.0,31.0,67.0,3
2016-03-31,1010.895,77.5,0.0,27.85,30.0,3.0,31.0,64.0,3
2016-04-01,1009.73,81.0,0.0,28.4,0.0,0.0,21.0,47.0,4
2016-04-02,1009.49,83.0,0.0,29.0,65.0,4.0,15.0,38.0,4
2016-04-03,1009.87,85.0,2.6,29.0,45.0,3.5,12.0,35.0,4
2016-04-04,1009.34,86.5,0.0,28.2,20.0,1.5,17.0,39.0,4
2016-04-05,1009.21,86.5,0.0,28.1,20.0,1.5,24.0,44.0,4
2016-04-06,1009.165,84.0,0.0,28.1,0.0,0.0,15.0,34.0,4
2016-04-07,1009.345,77.0,0.0,28.6,0.0,0.0,20.0,41.0,4
2016-04-08,1009.04,81.0,0.0,28.55,0.0,0.0,24.0,46.0,4
2016-04-09,1008.885,83.0,0.0,29.549999999999997,30.0,1.5,22.0,43.0,4
2016-04-10,1008.8399999999999,81.0,0.0,29.85,55.0,3.5,18.0,39.0,4
2016-04-11,1007.53,76.5,0.0,30.3,0.0,0.0,21.0,45.0,4
2016-04-12,1007.52,69.0,0.0,30.75,0.0,0.0,30.0,52.0,4
2016-04-13,1007.405,74.0,0.0,30.4,0.0,0.0,25.0,54.0,4
2016-04-14,1007.4749999999999,71.0,0.0,29.95,110.0,3.0,23.0,45.0,4
2016-04-15,1008.385,79.0,0.0,30.549999999999997,50.0,1.5,32.0,58.0,4
2016-04-16,1007.905,79.5,0.0,30.65,0.0,0.0,38.0,61.0,4
2016-04-17,1007.4300000000001,82.5,0.0,28.35,0.0,0.0,38.0,66.0,4
2016-04-18,1008.205,82.0,0.0,29.799999999999997,0.0,0.0,33.0,57.0,4
2016-04-19,1008.55,78.0,0.0,29.5,0.0,0.0,15.0,34.0,4
2016-04-20,1008.9300000000001,77.0,0.0,29.450000000000003,25.0,1.5,14.0,33.0,4
2016-04-21,1008.6949999999999,83.0,0.0,29.700000000000003,70.0,3.0,18.0,40.0,4
2016-04-22,1008.335,81.5,0.0,29.1,0.0,0.0,20.0,43.0,4
2016-04-23,1007.51,80.0,0.0,27.9,30.0,2.0,19.0,43.0,4
2016-04-24,1006.8,73.0,0.0,30.7,0.0,0.0,28.0,52.0,4
2016-04-25,1007.36,82.0,0.0,30.2,0.0,0.0,26.0,52.0,4
2016-04-26,1007.7850000000001,82.0,0.0,30.1,0.0,0.0,19.0,45.0,4
2016-04-27,1007.375,73.0,0.0,29.5,0.0,0.0,22.0,47.0,4
2016-04-28,1006.785,81.5,0.0,30.55,0.0,0.0,33.0,60.0,4
2016-04-29,1007.27,87.0,0.0,29.85,5.0,1.5,41.0,72.0,4
2016-04-30,1008.145,75.0,0.0,29.8,0.0,0.0,30.0,53.0,4
2016-05-01,1008.1800000000001,86.0,0.0,29.15,0.0,0.0,31.0,48.0,5
2016-05-02,1007.95,83.5,0.0,29.45,0.0,0.0,21.0,41.0,5
2016-05-03,1007.49,73.0,0.0,30.65,35.0,1.5,23.0,45.0,5
2016-05-04,1007.14,79.0,0.0,30.3,115.0,3.5,25.0,44.0,5
2016-05-05,1007.3800000000001,77.5,0.0,30.1,10.0,1.5,10.0,27.0,5
2016-05-06,1007.345,77.0,0.0,30.2,10.0,1.5,25.0,47.0,5
2016-05-07,1006.585,81.0,0.0,28.950000000000003,90.0,3.0,18.0,40.0,5
2016-05-08,1007.985,73.0,0.0,29.9,0.0,0.0,23.0,42.0,5
2016-05-09,1008.05,75.5,0.0,30.65,10.0,1.5,27.0,56.0,5
2016-05-10,1007.215,75.0,0.0,29.65,0.0,0.0,22.0,46.0,5
2016-05-11,1006.4200000000001,67.0,0.0,30.55,0.0,0.0,40.0,61.0,5
2016-05-12,1005.635,70.0,0.0,30.049999999999997,0.0,0.0,19.0,39.0,5
2016-05-13,1006.3900000000001,80.5,15.6,29.25,0.0,0.0,35.0,,5
2016-05-14,1007.8199999999999,74.5,0.0,30.85,55.0,3.0,28.0,,5
2016-05-15,1007.79,76.5,0.0,30.25,0.0,0.0,24.0,,5
2016-05-16,1006.81,84.0,0.0,28.1,0.0,0.0,27.0,51.0,5
2016-05-17,1006.885,79.0,0.0,29.2,0.0,0.0,27.0,45.0,5
2016-05-18,1007.2850000000001,79.0,1.8,28.5,10.0,1.5,26.0,45.0,5
2016-05-19,1007.385,87.0,2.8,28.15,0.0,0.0,18.0,42.0,5
2016-05-20,1006.795,88.0,49.2,27.6,0.0,0.0,,,5
2016-05-21,1008.72,94.5,2.6,26.5,0.0,0.0,,,5
2016-05-22,1009.34,86.5,0.0,26.8,0.0,0.0,,,5
2016-05-23,1008.1949999999999,80.0,0.2,29.1,0.0,0.0,,,5
2016-05-24,1008.52,92.0,4.0,26.15,0.0,0.0,,,5
2016-05-25,1007.8299999999999,92.0,23.0,26.25,0.0,0.0,,37.0,5
2016-05-26,1008.09,85.5,0.1,26.7,0.0,0.0,,31.0,5
2016-05-27,1007.55,87.0,6.8,27.05,175.0,3.0,18.0,39.0,5
2016-05-28,1008.37,93.5,16.2,25.799999999999997,50.0,1.5,25.0,46.0,5
2016-05-29,1007.825,79.0,0.2,27.549999999999997,0.0,0.0,12.0,31.0,5
2016-05-30,1007.715,84.5,0.0,27.35,120.0,3.0,17.0,36.0,5
2016-05-31,1008.605,75.0,0.0,29.1,0.0,0.0,14.0,32.0,5
2016-06-01,1009.335,78.5,0.0,28.7,0.0,0.0,15.0,39.0,6
2016-06-02,1007.81,74.5,0.0,28.799999999999997,0.0,0.0,19.0,39.0,6
2016-06-03,1008.3399999999999,73.5,0.0,27.9,165.0,3.0,14.0,37.0,6
2016-06-04,1008.4549999999999,89.0,10.0,26.45,0.0,0.0,20.0,49.0,6
2016-06-05,1009.265,72.5,0.0,29.35,0.0,0.0,25.0,50.0,6
2016-06-06,1009.365,88.5,29.0,27.1,0.0,0.0,28.0,51.0,6
2016-06-07,1009.76,80.0,0.0,27.55,0.0,0.0,23.0,42.0,6
2016-06-08,1009.9649999999999,88.0,0.1,26.2,0.0,0.0,28.0,47.0,6
2016-06-09,1010.02,69.0,0.0,28.75,0.0,0.0,18.0,40.0,6
2016-06-10,1009.59,83.0,30.8,28.5,35.0,1.5,22.0,46.0,6
2016-06-11,1008.87,83.0,0.0,28.4,0.0,0.0,20.0,45.0,6
2016-06-12,1009.1949999999999,72.5,0.0,30.1,0.0,0.0,19.0,38.0,6
2016-06-13,1009.28,75.5,0.0,28.5,65.0,1.5,21.0,44.0,6
2016-06-14,1008.345,72.5,0.0,28.75,145.0,3.0,19.0,35.0,6
2016-06-15,1007.54,70.0,0.0,29.4,0.0,0.0,10.0,25.0,6
2016-06-16,1006.675,83.0,0.8,27.75,0.0,0.0,12.0,32.0,6
2016-06-17,1007.7950000000001,91.5,1.8,25.3,100.0,1.5,17.0,33.0,6
2016-06-18,1008.27,77.0,0.0,27.9,10.0,1.5,16.0,39.0,6
2016-06-19,1007.76,82.5,0.0,26.85,0.0,0.0,18.0,39.0,6
2016-06-20,1007.1,85.5,0.0,27.0,0.0,0.0,20.0,43.0,6
2016-06-21,1007.0050000000001,78.5,0.0,26.75,0.0,0.0,18.0,38.0,6
2016-06-22,1007.0899999999999,81.5,4.2,28.2,0.0,0.0,19.0,41.0,6
2016-06-23,1006.5799999999999,75.5,0.0,29.200000000000003,0.0,0.0,35.0,54.0,6
2016-06-24,1006.84,75.0,0.0,29.25,0.0,0.0,30.0,54.0,6
2016-06-25,1007.4449999999999,77.0,0.0,27.35,0.0,0.0,34.0,55.0,6
2016-06-26,1008.0250000000001,90.5,28.0,26.950000000000003,0.0,0.0,29.0,52.0,6
2016-06-27,1007.065,92.0,11.8,26.4,0.0,0.0,36.0,62.0,6
2016-06-28,1007.065,91.5,0.6,25.9,0.0,0.0,33.0,62.0,6
2016-06-29,1007.98,87.0,0.0,26.45,0.0,0.0,33.0,65.0,6
2016-06-30,1008.6700000000001,80.5,0.0,27.45,0.0,0.0,27.0,61.0,6
2016-07-01,1008.22,75.0,0.0,29.6,0.0,0.0,26.0,57.0,7
2016-07-02,1008.37,80.0,0.0,30.0,0.0,0.0,40.0,75.0,7
2016-07-03,1008.745,78.0,0.0,30.1,0.0,0.0,47.0,79.0,7
2016-07-04,1008.235,77.0,0.0,29.55,0.0,0.0,41.0,75.0,7
2016-07-05,1006.585,76.5,0.0,29.55,0.0,0.0,37.0,74.0,7
2016-07-06,1007.255,88.0,0.1,26.9,0.0,0.0,23.0,47.0,7
2016-07-07,1006.925,89.0,4.8,25.5,175.0,3.0,21.0,42.0,7
2016-07-08,1007.9,82.5,5.2,27.65,155.0,3.0,16.0,40.0,7
2016-07-09,1007.4,73.0,0.0,29.5,90.0,1.5,20.0,40.0,7
2016-07-10,1007.125,75.5,0.0,28.8,0.0,0.0,30.0,51.0,7
2016-07-11,1007.23,88.0,0.8,26.1,115.0,3.0,29.0,58.0,7
2016-07-12,1007.0,71.5,0.0,29.6,180.0,3.0,19.0,47.0,7
2016-07-13,1006.98,76.0,0.4,28.7,75.0,1.5,21.0,41.0,7
2016-07-14,1006.94,83.5,0.2,27.35,0.0,0.0,19.0,41.0,7
2016-07-15,1007.3050000000001,80.0,0.0,27.1,0.0,0.0,18.0,42.0,7
2016-07-16,1008.6600000000001,85.0,0.2,26.25,0.0,0.0,23.0,44.0,7
2016-07-17,1009.13,80.0,0.0,28.65,0.0,0.0,18.0,33.0,7
2016-07-18,1008.155,91.0,4.2,26.1,0.0,0.0,13.0,31.0,7
2016-07-19,1007.245,94.0,6.0,25.1,0.0,0.0,14.0,31.0,7
2016-07-20,1007.375,89.0,0.2,26.049999999999997,0.0,0.0,15.0,30.0,7
2016-07-21,1007.715,87.0,8.0,26.4,0.0,0.0,15.0,34.0,7
2016-07-22,1008.0,82.5,0.0,27.0,95.0,2.0,19.0,,7
2016-07-23,1007.96,75.5,0.0,28.2,0.0,0.0,17.0,,7
2016-07-24,1007.8499999999999,91.5,36.6,26.0,0.0,0.0,24.0,37.0,7
2016-07-25,1008.37,83.5,0.0,28.4,0.0,0.0,22.0,36.0,7
2016-07-26,1007.915,94.0,10.6,25.7,0.0,0.0,17.0,37.0,7
2016-07-27,1007.52,85.0,0.0,26.799999999999997,0.0,0.0,22.0,39.0,7
2016-07-28,1007.19,88.0,0.2,25.8,0.0,0.0,18.0,42.0,7
2016-07-29,1007.5799999999999,73.5,0.0,28.1,115.0,1.5,20.0,41.0,7
2016-07-30,1007.6949999999999,93.0,11.6,25.55,0.0,0.0,20.0,44.0,7
2016-07-31,1008.405,73.0,0.0,28.25,85.0,3.0,17.0,38.0,7
2016-08-01,1007.615,67.0,0.0,29.4,0.0,0.0,13.0,32.0,8
2016-08-02,1006.16,73.5,0.0,28.45,50.0,1.0,16.0,38.0,8
2016-08-03,1005.725,77.0,0.0,27.549999999999997,0.0,0.0,19.0,45.0,8
2016-08-04,1006.62,72.5,0.0,28.1,100.0,1.5,20.0,46.0,8
2016-08-05,1007.68,66.5,0.0,29.1,80.0,1.5,21.0,45.0,8
2016-08-06,1008.445,75.0,0.0,28.15,55.0,1.0,25.0,49.0,8
2016-08-07,1008.0,93.0,11.4,25.299999999999997,0.0,0.0,25.0,50.0,8
2016-08-08,1008.75,84.5,6.0,27.3,0.0,0.0,23.0,47.0,8
2016-08-09,1008.635,70.0,1.4,29.2,70.0,1.5,17.0,42.0,8
2016-08-10,1008.48,70.0,0.0,29.25,125.0,2.0,12.0,32.0,8
2016-08-11,1008.3,83.0,4.0,27.1,0.0,0.0,15.0,39.0,8
2016-08-12,1008.31,68.5,0.0,29.200000000000003,0.0,0.0,19.0,44.0,8
2016-08-13,1008.125,83.5,3.0,27.15,100.0,1.5,15.0,41.0,8
2016-08-14,1006.735,74.0,0.0,28.7,115.0,1.5,9.0,41.0,8
2016-08-15,1006.45,76.5,0.2,28.4,0.0,0.0,16.0,45.0,8
2016-08-16,1006.255,66.0,0.0,28.75,0.0,0.0,13.0,43.0,8
2016-08-17,1006.98,71.5,0.0,29.1,0.0,0.0,16.0,44.0,8
2016-08-18,1006.125,65.0,0.0,29.65,90.0,1.5,16.0,43.0,8
2016-08-19,1005.5250000000001,66.0,0.0,29.65,90.0,2.0,15.0,43.0,8
2016-08-20,1005.615,63.5,0.0,29.45,0.0,0.0,17.0,47.0,8
2016-08-21,1006.5250000000001,68.5,0.0,29.6,170.0,3.0,16.0,42.0,8
2016-08-22,1006.745,72.0,0.0,28.85,105.0,1.5,15.0,43.0,8
2016-08-23,1005.5,81.5,26.2,27.6,0.0,0.0,16.0,42.0,8
2016-08-24,1004.815,92.5,2.8,25.9,85.0,1.0,14.0,33.0,8
2016-08-25,1005.685,81.5,0.6,27.1,90.0,1.5,14.0,34.0,8
2016-08-26,1006.71,88.5,5.2,26.05,0.0,0.0,16.0,42.0,8
2016-08-27,1008.54,73.5,0.0,28.6,85.0,1.5,17.0,46.0,8
2016-08-28,1008.61,79.0,1.2,26.5,0.0,0.0,16.0,42.0,8
2016-08-29,1007.255,70.5,0.0,29.200000000000003,0.0,0.0,,44.0,8
2016-08-30,1007.7950000000001,94.5,51.0,25.35,0.0,0.0,,42.0,8
2016-08-31,1009.7,96.5,29.4,24.4,10.0,1.5,,49.0,8
2016-09-01,1009.645,88.0,0.0,26.9,0.0,0.0,23.0,51.0,9
2016-09-02,1009.11,77.5,0.0,28.25,0.0,0.0,15.0,45.0,9
2016-09-03,1008.73,89.0,0.0,27.0,45.0,1.5,33.0,64.0,9
2016-09-04,1009.5450000000001,62.0,0.0,29.15,0.0,0.0,15.0,42.0,9
2016-09-05,1009.0550000000001,84.5,1.6,27.25,0.0,0.0,13.0,40.0,9
2016-09-06,1009.385,82.5,18.5,27.5,0.0,0.0,14.0,37.0,9
2016-09-07,1009.7049999999999,89.0,1.6,25.4,75.0,1.5,12.0,36.0,9
2016-09-08,1009.025,92.5,13.4,25.0,0.0,0.0,17.0,43.0,9
2016-09-09,1009.845,77.0,0.0,28.5,145.0,3.5,11.0,38.0,9
2016-09-10,1009.005,78.5,0.0,27.95,0.0,0.0,17.0,45.0,9
2016-09-11,1007.435,71.0,0.0,27.75,0.0,0.0,17.0,48.0,9
2016-09-12,1007.51,79.0,0.0,27.35,0.0,0.0,21.0,58.0,9
2016-09-13,1007.35,80.0,0.0,28.0,0.0,0.0,15.0,49.0,9
2016-09-14,1008.155,74.0,0.0,27.799999999999997,80.0,1.5,18.0,50.0,9
2016-09-15,1007.835,91.0,2.6,26.5,0.0,0.0,14.0,50.0,9
2016-09-16,1008.2,70.0,1.0,29.25,90.0,1.5,11.0,40.0,9
2016-09-17,1007.1800000000001,78.5,0.0,28.0,95.0,1.5,8.0,35.0,9
2016-09-18,1007.685,75.0,0.0,28.549999999999997,90.0,1.5,7.0,35.0,9
2016-09-19,1006.9300000000001,83.5,3.4,26.799999999999997,0.0,0.0,13.0,41.0,9
2016-09-20,1007.24,83.0,2.0,27.5,140.0,3.0,7.0,34.0,9
2016-09-21,1008.165,64.5,0.0,29.35,115.0,1.5,11.0,39.0,9
2016-09-22,1008.79,84.0,5.6,26.25,0.0,0.0,12.0,35.0,9
2016-09-23,1007.485,84.5,0.8,27.0,0.0,0.0,13.0,35.0,9
2016-09-24,1006.72,73.5,0.0,27.6,170.0,4.0,19.0,46.0,9
2016-09-25,1006.24,74.5,0.0,28.9,0.0,0.0,22.0,44.0,9
2016-09-26,1007.565,68.0,0.0,28.75,120.0,2.5,18.0,49.0,9
2016-09-27,1007.71,66.5,0.0,28.95,90.0,1.5,18.0,42.0,9
2016-09-28,1007.13,68.5,0.0,28.4,240.0,3.5,9.0,36.0,9
2016-09-29,1007.13,66.5,0.0,29.3,0.0,0.0,11.0,36.0,9
2016-09-30,1007.2,63.5,0.0,29.35,235.0,3.5,9.0,38.0,9
2016-10-01,1008.435,71.5,0.0,29.4,120.0,2.0,12.0,40.0,10
2016-10-02,1008.37,88.5,1.0,26.450000000000003,45.0,1.5,14.0,41.0,10
2016-10-03,1007.565,80.5,0.0,26.799999999999997,0.0,0.0,12.0,35.0,10
2016-10-04,1006.865,71.0,0.0,29.2,130.0,2.5,,,10
2016-10-05,1006.975,82.0,2.2,27.15,0.0,0.0,14.0,33.0,10
2016-10-06,1007.345,63.5,8.8,29.1,200.0,3.5,13.0,39.0,10
2016-10-07,1008.48,80.5,3.2,27.0,0.0,0.0,16.0,38.0,10
2016-10-08,1010.0550000000001,86.5,6.6,26.7,0.0,0.0,20.0,45.0,10
2016-10-09,1009.395,92.5,0.0,25.450000000000003,0.0,0.0,20.0,47.0,10
2016-10-10,1008.1800000000001,75.5,0.0,28.549999999999997,0.0,0.0,17.0,39.0,10
2016-10-11,1008.01,74.0,0.0,28.799999999999997,95.0,1.5,10.0,38.0,10
2016-10-12,1007.275,84.0,0.0,27.25,0.0,0.0,14.0,43.0,10
2016-10-13,1006.52,83.0,3.0,27.299999999999997,0.0,0.0,15.0,39.0,10
2016-10-14,1006.015,80.0,0.0,27.4,0.0,0.0,13.0,35.0,10
2016-10-15,1006.7,78.5,0.0,27.65,0.0,0.0,18.0,41.0,10
2016-10-16,1006.655,76.5,0.0,28.35,0.0,0.0,19.0,41.0,10
2016-10-17,1006.15,87.5,11.2,26.25,0.0,0.0,15.0,37.0,10
2016-10-18,1006.315,91.0,8.2,26.4,0.0,0.0,16.0,35.0,10
2016-10-19,1006.605,94.5,2.6,25.799999999999997,0.0,0.0,12.0,31.0,10
2016-10-20,1006.405,94.0,15.8,25.35,0.0,0.0,20.0,39.0,10
2016-10-21,1006.645,95.5,48.8,25.3,0.0,0.0,16.0,40.0,10
2016-10-22,1008.59,78.5,0.0,28.049999999999997,0.0,0.0,8.0,33.0,10
2016-10-23,1008.37,91.5,8.8,26.0,0.0,0.0,9.0,31.0,10
2016-10-24,1007.855,85.0,0.0,25.95,0.0,0.0,11.0,33.0,10
2016-10-25,1006.99,79.5,0.0,28.049999999999997,0.0,0.0,22.0,52.0,10
2016-10-26,1008.05,95.0,35.4,25.25,0.0,0.0,26.0,60.0,10
2016-10-27,1009.46,85.0,2.4,27.25,0.0,0.0,25.0,70.0,10
2016-10-28,1008.9549999999999,83.0,38.3,27.799999999999997,0.0,0.0,24.0,59.0,10
2016-10-29,1008.23,92.5,21.8,25.95,0.0,0.0,9.0,32.0,10
2016-10-30,1008.3199999999999,94.0,3.6,25.55,0.0,0.0,6.0,28.0,10
2016-10-31,1008.75,88.5,13.8,26.6,0.0,0.0,9.0,38.0,10
2016-11-01,1009.38,90.0,0.2,26.25,0.0,0.0,12.0,43.0,11
2016-11-02,1008.5550000000001,86.5,27.8,27.049999999999997,0.0,0.0,13.0,42.0,11
2016-11-03,1008.5699999999999,86.0,4.4,27.200000000000003,0.0,0.0,9.0,37.0,11
2016-11-04,1008.665,94.5,51.6,24.9,0.0,0.0,8.0,32.0,11
2016-11-05,1008.27,89.0,30.4,26.5,0.0,0.0,9.0,42.0,11
2016-11-06,1009.05,94.5,6.6,25.75,0.0,0.0,10.0,41.0,11
2016-11-07,1008.845,92.5,8.4,26.4,0.0,0.0,16.0,49.0,11
2016-11-08,1009.285,92.0,0.0,26.5,0.0,0.0,20.0,58.0,11
2016-11-09,1010.22,96.5,16.0,25.0,0.0,0.0,13.0,48.0,11
2016-11-10,1010.355,80.5,6.4,27.85,0.0,0.0,10.0,43.0,11
2016-11-11,1009.865,92.0,42.0,25.7,0.0,0.0,7.0,37.0,11
2016-11-12,1009.4300000000001,81.5,5.0,27.65,0.0,0.0,7.0,39.0,11
2016-11-13,1009.885,85.5,7.2,27.35,0.0,0.0,9.0,41.0,11
2016-11-14,1008.665,94.5,21.4,26.0,0.0,0.0,8.0,40.0,11
2016-11-15,1008.655,93.0,7.2,26.0,0.0,0.0,9.0,44.0,11
2016-11-16,1008.56,84.0,1.0,26.85,70.0,3.0,8.0,40.0,11
2016-11-17,1008.4300000000001,90.5,2.6,26.5,55.0,3.0,7.0,42.0,11
2016-11-18,1006.92,91.0,2.0,26.1,0.0,0.0,11.0,48.0,11
2016-11-19,1006.47,92.0,19.4,26.6,0.0,0.0,12.0,45.0,11
2016-11-20,1006.4649999999999,92.0,2.2,25.799999999999997,0.0,0.0,11.0,42.0,11
2016-11-21,1006.795,83.5,0.0,27.950000000000003,0.0,0.0,12.0,47.0,11
2016-11-22,1006.52,88.0,0.0,26.65,0.0,0.0,19.0,54.0,11
